commission,entryDt,entryID,entryPrice,exitDt,exitID,exitPrice,pnl,slippage,symbol,turnover,volume
31.448,2016-06-07 11:00:00,1,3154.6,2016-06-08 10:30:00,2,3135.0,-237.4479999999991,10.0,IF88:CTP,62896.0,10
31.37,2016-06-08 14:30:00,3,3152.8,2016-06-13 13:00:00,4,3121.2,-357.37000000000364,10.0,IF88:CTP,62740.0,10
30.415,2016-06-17 14:45:00,5,3034.8,2016-06-20 14:15:00,6,3048.2,-174.41499999999635,10.0,IF88:CTP,60830.0,-10
30.543,2016-06-21 13:45:00,7,3049.2,2016-06-22 13:30:00,8,3059.4,-142.54300000000273,10.0,IF88:CTP,61086.0,-10
30.397000000000002,2016-06-23 13:00:00,9,3042.2,2016-06-24 10:45:00,10,3037.2,9.602999999999998,10.0,IF88:CTP,60794.0,-10
30.368000000000002,2016-06-24 13:15:00,11,3017.4,2016-06-27 10:00:00,12,3056.2,-428.36799999999727,10.0,IF88:CTP,60736.0,-10
30.853,2016-06-28 10:00:00,13,3064.6,2016-06-29 09:45:00,15,3106.0,-454.8530000000009,10.0,IF88:CTP,61706.0,-10
31.015,2016-06-29 09:45:00,16,3106.0,2016-06-29 14:30:00,17,3097.0,-131.015,10.0,IF88:CTP,62030.0,10
31.136,2016-06-30 14:30:00,18,3115.0,2016-07-01 13:45:00,19,3112.2,-69.13600000000181,10.0,IF88:CTP,62272.0,10
31.575,2016-07-04 10:45:00,20,3152.0,2016-07-05 10:00:00,21,3163.0,68.425,10.0,IF88:CTP,63150.0,10
31.66,2016-07-06 11:00:00,22,3166.6,2016-07-07 13:00:00,23,3165.4,-53.65999999999818,10.0,IF88:CTP,63320.0,10
31.752,2016-07-08 13:15:00,24,3175.0,2016-07-08 14:00:00,25,3175.4,-37.751999999999086,10.0,IF88:CTP,63504.0,10
31.82,2016-07-08 14:15:00,26,3179.0,2016-07-12 09:30:00,27,3185.0,18.18,10.0,IF88:CTP,63640.0,10
32.673,2016-07-12 14:30:00,28,3256.2,2016-07-13 14:00:00,29,3278.4,179.32700000000273,10.0,IF88:CTP,65346.0,10
32.407000000000004,2016-07-14 14:15:00,30,3238.2,2016-07-18 09:30:00,31,3243.2,7.592999999999996,10.0,IF88:CTP,64814.0,10
32.169000000000004,2016-07-19 09:45:00,32,3226.4,2016-07-19 10:30:00,33,3207.4,-232.169,10.0,IF88:CTP,64338.0,10
32.062,2016-07-20 09:30:00,34,3212.6,2016-07-21 09:30:00,36,3199.8,-170.06199999999728,10.0,IF88:CTP,64124.0,10
32.164,2016-07-21 09:30:00,37,3199.8,2016-07-21 13:30:00,39,3233.0,-374.16399999999817,10.0,IF88:CTP,64328.0,-10
32.275,2016-07-21 13:30:00,40,3233.0,2016-07-21 14:30:00,41,3222.0,-152.275,10.0,IF88:CTP,64550.0,10
32.164,2016-07-26 09:45:00,42,3208.0,2016-07-26 13:30:00,44,3224.8,-210.1640000000018,10.0,IF88:CTP,64328.0,-10
32.32,2016-07-26 13:30:00,45,3224.8,2016-07-26 14:45:00,46,3239.2,101.67999999999637,10.0,IF88:CTP,64640.0,10
32.46,2016-07-27 10:30:00,47,3245.4,2016-07-27 10:45:00,48,3246.6,-30.46000000000182,10.0,IF88:CTP,64920.0,10
31.77,2016-07-29 10:45:00,49,3194.0,2016-08-01 14:15:00,50,3160.0,298.23,10.0,IF88:CTP,63540.0,-10
31.66,2016-08-02 14:30:00,51,3162.6,2016-08-04 14:15:00,52,3169.4,-109.66000000000182,10.0,IF88:CTP,63320.0,-10
32.02,2016-08-05 14:30:00,53,3188.0,2016-08-08 14:15:00,55,3216.0,-322.02,10.0,IF88:CTP,64040.0,-10
32.265,2016-08-08 14:15:00,56,3216.0,2016-08-09 14:15:00,57,3237.0,167.735,10.0,IF88:CTP,64530.0,10
32.377,2016-08-11 10:15:00,58,3243.2,2016-08-12 10:00:00,59,3232.2,-152.377,10.0,IF88:CTP,64754.0,10
33.251,2016-08-12 14:00:00,60,3256.6,2016-08-15 14:45:00,61,3393.6,1326.749,10.0,IF88:CTP,66502.0,10
33.465,2016-08-17 10:15:00,62,3356.4,2016-08-18 14:15:00,63,3336.6,-241.46500000000182,10.0,IF88:CTP,66930.0,10
33.256,2016-08-19 14:00:00,64,3326.6,2016-08-22 13:30:00,65,3324.6,-63.256,10.0,IF88:CTP,66512.0,10
33.259,2016-08-23 11:00:00,66,3331.2,2016-08-24 09:45:00,67,3320.6,-149.2589999999991,10.0,IF88:CTP,66518.0,10
32.763,2016-08-25 10:30:00,68,3274.8,2016-08-25 14:30:00,69,3277.8,-72.763,10.0,IF88:CTP,65526.0,-10
32.828,2016-08-26 14:30:00,70,3281.0,2016-08-29 14:30:00,71,3284.6,-78.8279999999991,10.0,IF88:CTP,65656.0,-10
32.974000000000004,2016-08-30 14:45:00,72,3286.8,2016-08-31 14:30:00,73,3308.0,-254.97399999999817,10.0,IF88:CTP,65948.0,-10
33.009,2016-09-01 10:30:00,74,3302.4,2016-09-02 10:30:00,75,3299.4,-13.009,10.0,IF88:CTP,66018.0,-10
33.152,2016-09-05 14:15:00,76,3300.2,2016-09-06 14:00:00,78,3330.2,-343.152,10.0,IF88:CTP,66304.0,-10
33.333,2016-09-06 14:00:00,79,3330.2,2016-09-07 13:30:00,80,3336.4,18.66700000000273,10.0,IF88:CTP,66666.0,10
33.172000000000004,2016-09-08 14:00:00,81,3321.4,2016-09-09 14:30:00,82,3313.0,-127.1720000000009,10.0,IF88:CTP,66344.0,10
31.989,2016-09-14 09:35:00,84,3202.8,2016-09-19 09:30:00,85,3195.0,36.011000000001815,10.0,IF88:CTP,63978.0,-10
32.2,2016-09-20 09:30:00,86,3215.4,2016-09-21 10:00:00,87,3224.6,-134.19999999999817,10.0,IF88:CTP,64400.0,-10
32.555,2016-09-22 14:15:00,88,3259.2,2016-09-23 14:45:00,89,3251.8,31.444999999996362,10.0,IF88:CTP,65110.0,-10
32.335,2016-09-28 13:30:00,90,3218.4,2016-09-29 11:00:00,92,3248.6,-344.33499999999816,10.0,IF88:CTP,64670.0,-10
32.401,2016-09-29 11:00:00,93,3248.6,2016-09-30 09:30:00,94,3231.6,-212.401,10.0,IF88:CTP,64802.0,10
32.703,2016-09-30 14:45:00,95,3243.2,2016-10-11 10:30:00,96,3297.4,499.29700000000275,10.0,IF88:CTP,65406.0,10
32.887,2016-10-12 11:15:00,97,3288.2,2016-10-13 14:30:00,98,3289.2,-32.887,10.0,IF88:CTP,65774.0,10
32.913000000000004,2016-10-14 14:45:00,99,3298.6,2016-10-17 14:15:00,100,3284.0,-188.9129999999991,10.0,IF88:CTP,65826.0,10
33.092,2016-10-18 13:30:00,101,3299.4,2016-10-19 13:15:00,102,3319.0,152.9079999999991,10.0,IF88:CTP,66184.0,10
32.912,2016-10-20 14:00:00,103,3293.4,2016-10-21 14:30:00,104,3289.0,-86.91200000000092,10.0,IF88:CTP,65824.0,10
33.457,2016-10-24 10:45:00,105,3344.2,2016-10-25 09:30:00,106,3347.2,-13.457,10.0,IF88:CTP,66914.0,10
33.321,2016-10-26 10:00:00,107,3339.8,2016-10-27 10:00:00,108,3324.4,-197.3210000000009,10.0,IF88:CTP,66642.0,10
33.285000000000004,2016-10-27 14:30:00,109,3324.0,2016-10-28 14:15:00,110,3333.0,46.714999999999996,10.0,IF88:CTP,66570.0,10
33.31,2016-10-31 14:15:00,111,3319.0,2016-11-01 14:30:00,112,3343.0,196.69,10.0,IF88:CTP,66620.0,10
33.436,2016-11-03 10:00:00,113,3330.0,2016-11-04 10:45:00,114,3357.2,228.56399999999817,10.0,IF88:CTP,66872.0,10
33.578,2016-11-07 11:15:00,115,3350.6,2016-11-08 14:15:00,116,3365.0,100.4220000000009,10.0,IF88:CTP,67156.0,10
33.816,2016-11-10 09:30:00,117,3381.0,2016-11-10 14:45:00,118,3382.2,-31.81600000000182,10.0,IF88:CTP,67632.0,10
34.154,2016-11-11 14:15:00,119,3407.2,2016-11-14 13:45:00,120,3423.6,119.84600000000091,10.0,IF88:CTP,68308.0,10
34.113,2016-11-15 13:30:00,121,3423.0,2016-11-16 13:45:00,122,3399.6,-278.1130000000009,10.0,IF88:CTP,68226.0,10
34.049,2016-11-16 14:30:00,123,3404.6,2016-11-18 13:45:00,124,3405.2,-38.04900000000091,10.0,IF88:CTP,68098.0,10
34.234,2016-11-21 11:00:00,125,3439.4,2016-11-21 14:45:00,126,3407.4,-364.234,10.0,IF88:CTP,68468.0,10
34.495,2016-11-22 13:15:00,127,3438.2,2016-11-23 11:15:00,128,3460.8,181.50500000000363,10.0,IF88:CTP,68990.0,10
34.718,2016-11-24 13:30:00,129,3477.6,2016-11-25 11:00:00,130,3466.0,-160.7179999999991,10.0,IF88:CTP,69436.0,10
35.07,2016-11-25 14:30:00,131,3487.0,2016-11-28 14:15:00,132,3527.0,354.93,10.0,IF88:CTP,70140.0,10
35.545,2016-11-29 14:15:00,133,3560.0,2016-11-30 11:15:00,134,3549.0,-155.54500000000002,10.0,IF88:CTP,71090.0,10
35.602000000000004,2016-12-01 10:15:00,135,3561.4,2016-12-02 09:45:00,136,3559.0,-69.60200000000091,10.0,IF88:CTP,71204.0,10
34.734,2016-12-05 10:30:00,137,3481.2,2016-12-05 13:45:00,139,3465.6,-200.7339999999991,10.0,IF88:CTP,69468.0,10
34.653,2016-12-05 13:45:00,140,3465.6,2016-12-05 14:15:00,141,3465.0,-38.65300000000091,10.0,IF88:CTP,69306.0,-10
34.592,2016-12-07 09:45:00,142,3450.0,2016-12-08 09:30:00,143,3468.4,-228.5920000000009,10.0,IF88:CTP,69184.0,-10
