commission,entryDt,entryID,entryPrice,exitDt,exitID,exitPrice,pnl,slippage,symbol,turnover,volume
41.049,2017-11-10 13:00:00,238,4089.4,2017-11-14 10:00:00,239,4120.4,258.9509999999955,10.0,IF88:CTP,82098.0,10
40.791000000000004,2017-11-16 10:30:00,240,4080.8,2017-11-20 10:30:00,241,4077.4,-84.7910000000009,10.0,IF88:CTP,81582.0,10
42.289,2017-11-21 10:45:00,242,4206.8,2017-11-22 13:30:00,243,4251.0,389.7109999999982,10.0,IF88:CTP,84578.0,10
40.389,2017-11-29 14:00:00,244,4040.0,2017-11-29 14:15:00,245,4037.8,-28.389000000001822,10.0,IF88:CTP,80778.0,-10
40.19,2017-11-29 14:30:00,246,4037.8,2017-12-04 11:00:00,247,4000.2,325.81000000000364,10.0,IF88:CTP,80380.0,-10
39.782000000000004,2017-12-06 09:45:00,248,4005.0,2017-12-08 09:45:00,249,3951.4,486.2179999999991,10.0,IF88:CTP,79564.0,-10
39.939,2017-12-14 11:00:00,250,4020.2,2017-12-15 13:00:00,252,3967.6,-575.938999999999,10.0,IF88:CTP,79878.0,10
39.859,2017-12-15 13:00:00,253,3967.6,2017-12-18 10:30:00,254,4004.2,-415.85899999999907,10.0,IF88:CTP,79718.0,-10
40.811,2017-12-22 09:45:00,255,4089.8,2017-12-22 14:15:00,256,4072.4,-224.81100000000092,10.0,IF88:CTP,81622.0,10
40.417,2017-12-26 14:15:00,257,4061.8,2017-12-28 10:15:00,259,4021.6,-452.41700000000276,10.0,IF88:CTP,80834.0,10
40.253,2017-12-28 10:15:00,260,4021.6,2017-12-28 14:45:00,261,4029.0,-124.25300000000091,10.0,IF88:CTP,80506.0,-10
41.696,2018-01-08 09:30:00,262,4148.0,2018-01-10 13:15:00,263,4191.2,380.30399999999815,10.0,IF88:CTP,83392.0,10
42.384,2018-01-12 13:15:00,264,4216.0,2018-01-16 11:15:00,265,4260.8,395.6160000000018,10.0,IF88:CTP,84768.0,10
42.646,2018-01-17 11:00:00,266,4272.2,2018-01-17 13:45:00,267,4257.0,-204.6459999999982,10.0,IF88:CTP,85292.0,10
